rank	sample	Weighted UniFrac error	Unweighted UniFrac error	L1 norm error	Completeness	Purity	F1 score	True positives	False positives	False negatives	Taxon counts	Jaccard index	Shannon diversity	Shannon equitability	Bray-Curtis distance	Weighted UniFrac error (unfiltered)	Unweighted UniFrac error (unfiltered)	L1 norm error (unfiltered)	Completeness (unfiltered)	Purity (unfiltered)	F1 score (unfiltered)	True positives (unfiltered)	False positives (unfiltered)	False negatives (unfiltered)	Taxon counts (unfiltered)	Jaccard index (unfiltered)	Shannon diversity (unfiltered)	Shannon equitability (unfiltered)	Bray-Curtis distance (unfiltered)
superkingdom	strmgCAMI2_short_read_sample_63	0.04994888416587887	0.7357913625548517	0.0	1.0	1.0	1.0	1.0	0.0	0.0	1.0	1.0	0.0	0.0	0.0	0.04994888416587887	0.7357913625548517	0.0	1.0	1.0	1.0	1.0	0.0	0.0	1.0	1.0	0.0	0.0	0.0
superkingdom	strmgCAMI2_short_read_sample_64	0.04994888416587887	0.7357913625548517	0.0	1.0	1.0	1.0	1.0	0.0	0.0	1.0	1.0	0.0	0.0	0.0	0.04994888416587887	0.7357913625548517	0.0	1.0	1.0	1.0	1.0	0.0	0.0	1.0	1.0	0.0	0.0	0.0
superkingdom	strmgCAMI2_short_read_sample_65	0.04994888416587887	0.7357913625548517	0.0	1.0	1.0	1.0	1.0	0.0	0.0	1.0	1.0	0.0	0.0	0.0	0.04994888416587887	0.7357913625548517	0.0	1.0	1.0	1.0	1.0	0.0	0.0	1.0	1.0	0.0	0.0	0.0
superkingdom	strmgCAMI2_short_read_sample_61	0.04994888416587887	0.7357913625548517	0.0	1.0	1.0	1.0	1.0	0.0	0.0	1.0	1.0	0.0	0.0	0.0	0.04994888416587887	0.7357913625548517	0.0	1.0	1.0	1.0	1.0	0.0	0.0	1.0	1.0	0.0	0.0	0.0
superkingdom	strmgCAMI2_short_read_sample_55	0.04994888416587887	0.7357913625548517	0.0	1.0	1.0	1.0	1.0	0.0	0.0	1.0	1.0	0.0	0.0	0.0	0.04994888416587887	0.7357913625548517	0.0	1.0	1.0	1.0	1.0	0.0	0.0	1.0	1.0	0.0	0.0	0.0
superkingdom	strmgCAMI2_short_read_sample_66	0.04994888416587887	0.7357913625548517	0.0	1.0	1.0	1.0	1.0	0.0	0.0	1.0	1.0	0.0	0.0	0.0	0.04994888416587887	0.7357913625548517	0.0	1.0	1.0	1.0	1.0	0.0	0.0	1.0	1.0	0.0	0.0	0.0
superkingdom	strmgCAMI2_short_read_sample_73	0.04994888416587887	0.7357913625548517	0.0	1.0	1.0	1.0	1.0	0.0	0.0	1.0	1.0	0.0	0.0	0.0	0.04994888416587887	0.7357913625548517	0.0	1.0	1.0	1.0	1.0	0.0	0.0	1.0	1.0	0.0	0.0	0.0
superkingdom	strmgCAMI2_short_read_sample_72	0.04994888416587887	0.7357913625548517	0.0	1.0	1.0	1.0	1.0	0.0	0.0	1.0	1.0	0.0	0.0	0.0	0.04994888416587887	0.7357913625548517	0.0	1.0	1.0	1.0	1.0	0.0	0.0	1.0	1.0	0.0	0.0	0.0
superkingdom	strmgCAMI2_short_read_sample_71	0.04994888416587887	0.7357913625548517	0.0	1.0	1.0	1.0	1.0	0.0	0.0	1.0	1.0	0.0	0.0	0.0	0.04994888416587887	0.7357913625548517	0.0	1.0	1.0	1.0	1.0	0.0	0.0	1.0	1.0	0.0	0.0	0.0
superkingdom	strmgCAMI2_short_read_sample_70	0.04994888416587887	0.7357913625548517	0.0	1.0	1.0	1.0	1.0	0.0	0.0	1.0	1.0	0.0	0.0	0.0	0.04994888416587887	0.7357913625548517	0.0	1.0	1.0	1.0	1.0	0.0	0.0	1.0	1.0	0.0	0.0	0.0
superkingdom	strmgCAMI2_short_read_sample_74	0.04994888416587887	0.7357913625548517	0.0	1.0	1.0	1.0	1.0	0.0	0.0	1.0	1.0	0.0	0.0	0.0	0.04994888416587887	0.7357913625548517	0.0	1.0	1.0	1.0	1.0	0.0	0.0	1.0	1.0	0.0	0.0	0.0
superkingdom	strmgCAMI2_short_read_sample_69	0.04994888416587887	0.7357913625548517	0.0	1.0	1.0	1.0	1.0	0.0	0.0	1.0	1.0	0.0	0.0	0.0	0.04994888416587887	0.7357913625548517	0.0	1.0	1.0	1.0	1.0	0.0	0.0	1.0	1.0	0.0	0.0	0.0
superkingdom	strmgCAMI2_short_read_sample_68	0.04994888416587887	0.7357913625548517	0.0	1.0	1.0	1.0	1.0	0.0	0.0	1.0	1.0	0.0	0.0	0.0	0.04994888416587887	0.7357913625548517	0.0	1.0	1.0	1.0	1.0	0.0	0.0	1.0	1.0	0.0	0.0	0.0
superkingdom	strmgCAMI2_short_read_sample_67	0.04994888416587887	0.7357913625548517	0.0	1.0	1.0	1.0	1.0	0.0	0.0	1.0	1.0	0.0	0.0	0.0	0.04994888416587887	0.7357913625548517	0.0	1.0	1.0	1.0	1.0	0.0	0.0	1.0	1.0	0.0	0.0	0.0
superkingdom	strmgCAMI2_short_read_sample_7	0.04994888416587887	0.7357913625548517	0.0	1.0	1.0	1.0	1.0	0.0	0.0	1.0	1.0	0.0	0.0	0.0	0.04994888416587887	0.7357913625548517	0.0	1.0	1.0	1.0	1.0	0.0	0.0	1.0	1.0	0.0	0.0	0.0
phylum	strmgCAMI2_short_read_sample_40	0.04994888416587887	0.7357913625548517	0.41140066615738247	0.5	1.0	0.6666666666666666	2.0	0.0	2.0	2.0	0.5	0.6849469860702699	0.9881696200754204	0.20570033307869123	0.04994888416587887	0.7357913625548517	0.41140066615738247	0.5	1.0	0.6666666666666666	2.0	0.0	2.0	2.0	0.5	0.6849469860702699	0.9881696200754204	0.20570033307869123
phylum	strmgCAMI2_short_read_sample_33	0.04994888416587887	0.7357913625548517	0.44125152345893826	0.5	1.0	0.6666666666666666	2.0	0.0	2.0	2.0	0.5	0.6720665079745023	0.9695870182023775	0.22062576172946913	0.04994888416587887	0.7357913625548517	0.44125152345893826	0.5	1.0	0.6666666666666666	2.0	0.0	2.0	2.0	0.5	0.6720665079745023	0.9695870182023775	0.22062576172946913
phylum	strmgCAMI2_short_read_sample_34	0.04994888416587887	0.7357913625548517	0.4580937712070089	0.5	1.0	0.6666666666666666	2.0	0.0	2.0	2.0	0.5	0.6909118746329244	0.9967751352242172	0.22954154017248193	0.04994888416587887	0.7357913625548517	0.46240370629419003	0.5	0.6666666666666666	0.5714285714285715	2.0	1.0	2.0	3.0	0.4	0.7143873688626594	0.6502634061455282	0.23120185314709504
phylum	strmgCAMI2_short_read_sample_35	0.04994888416587887	0.7357913625548517	0.4802868913727876	0.5	1.0	0.6666666666666666	2.0	0.0	2.0	2.0	0.5	0.693740353720522	1.0008557679771524	0.24056813193532608	0.04994888416587887	0.7357913625548517	0.48381758553012055	0.5	0.6666666666666666	0.5714285714285715	2.0	1.0	2.0	3.0	0.4	0.7136755736751275	0.6496155022445125	0.24190879276506028
phylum	strmgCAMI2_short_read_sample_36	0.04994888416587887	0.7357913625548517	0.6085597392467392	0.5	1.0	0.6666666666666666	2.0	0.0	2.0	2.0	0.5	0.6134895163721623	0.8850782829074871	0.3042798696233696	0.04994888416587887	0.7357913625548517	0.6085597392467392	0.5	1.0	0.6666666666666666	2.0	0.0	2.0	2.0	0.5	0.6134895163721623	0.8850782829074871	0.3042798696233696
phylum	strmgCAMI2_short_read_sample_37	0.04994888416587887	0.7357913625548517	0.4371459829479173	0.5	1.0	0.6666666666666666	2.0	0.0	2.0	2.0	0.5	0.6799372736715846	0.9809421328415571	0.21871122721606343	0.04994888416587887	0.7357913625548517	0.43841007664684944	0.5	0.6666666666666666	0.5714285714285715	2.0	1.0	2.0	3.0	0.4	0.6883730763814035	0.6265841766761456	0.21920503832342472
phylum	strmgCAMI2_short_read_sample_38	0.04994888416587887	0.7357913625548517	0.35729468945935894	0.5	1.0	0.6666666666666666	2.0	0.0	2.0	2.0	0.5	0.6924023521511302	0.9989254397482893	0.17877201028935183	0.04994888416587887	0.7357913625548517	0.3586893771341307	0.5	0.6666666666666666	0.5714285714285715	2.0	1.0	2.0	3.0	0.4	0.7015725418513467	0.6385988479173942	0.17934468856706534
phylum	strmgCAMI2_short_read_sample_39	0.04994888416587887	0.7357913625548517	0.5840319012737495	0.5	1.0	0.6666666666666666	2.0	0.0	2.0	2.0	0.5	0.6290787935282703	0.9075688557516478	0.29201595063687474	0.04994888416587887	0.7357913625548517	0.5840319012737495	0.5	1.0	0.6666666666666666	2.0	0.0	2.0	2.0	0.5	0.6290787935282703	0.9075688557516478	0.29201595063687474
phylum	strmgCAMI2_short_read_sample_4	0.04994888416587887	0.7357913625548517	0.5540657862851951	0.5	1.0	0.6666666666666666	2.0	0.0	2.0	2.0	0.5	0.6621426491004642	0.9552699162183207	0.27743318261335065	0.04994888416587887	0.7357913625548517	0.5569514502636888	0.5	0.6666666666666666	0.5714285714285715	2.0	1.0	2.0	3.0	0.4	0.679018012788246	0.618068830826065	0.2784757251318444
phylum	strmgCAMI2_short_read_sample_41	0.04994888416587887	0.7357913625548517	0.4872305010849122	0.5	1.0	0.6666666666666666	2.0	0.0	2.0	2.0	0.5	0.6148681878045729	0.8870672853460411	0.2436152505424561	0.04994888416587887	0.7357913625548517	0.4872305010849122	0.5	1.0	0.6666666666666666	2.0	0.0	2.0	2.0	0.5	0.6148681878045729	0.8870672853460411	0.2436152505424561
phylum	strmgCAMI2_short_read_sample_51	0.04994888416587887	0.7357913625548517	0.39385320199740115	0.5	1.0	0.6666666666666666	2.0	0.0	2.0	2.0	0.5	0.6935159424739015	1.0005320109845333	0.19706013763703867	0.04994888416587887	0.7357913625548517	0.3952084901844424	0.5	0.6666666666666666	0.5714285714285715	2.0	1.0	2.0	3.0	0.4	0.7024659148625306	0.6394120310761836	0.1976042450922212
phylum	strmgCAMI2_short_read_sample_43	0.04994888416587887	0.7357913625548517	0.562371212651739	0.5	1.0	0.6666666666666666	2.0	0.0	2.0	2.0	0.5	0.6809638208466235	0.9824231273602243	0.2811856063258695	0.04994888416587887	0.7357913625548517	0.562371212651739	0.5	1.0	0.6666666666666666	2.0	0.0	2.0	2.0	0.5	0.6809638208466235	0.9824231273602243	0.2811856063258695
phylum	strmgCAMI2_short_read_sample_44	0.04994888416587887	0.7357913625548517	0.6019642100235184	0.75	1.0	0.8571428571428571	3.0	0.0	1.0	3.0	0.75	0.646055916570446	0.5880654378567753	0.3009821050117592	0.04994888416587887	0.7357913625548517	0.6019642100235184	0.75	1.0	0.8571428571428571	3.0	0.0	1.0	3.0	0.75	0.646055916570446	0.5880654378567753	0.3009821050117592
phylum	strmgCAMI2_short_read_sample_45	0.04994888416587887	0.7357913625548517	0.7440252019573176	0.5	1.0	0.6666666666666666	2.0	0.0	2.0	2.0	0.5	0.13997239731661637	0.2019374834700221	0.3720126009786588	0.04994888416587887	0.7357913625548517	0.7440252019573176	0.5	1.0	0.6666666666666666	2.0	0.0	2.0	2.0	0.5	0.13997239731661637	0.2019374834700221	0.3720126009786588
phylum	strmgCAMI2_short_read_sample_46	0.04994888416587887	0.7357913625548517	0.4632098532199953	0.5	1.0	0.6666666666666666	2.0	0.0	2.0	2.0	0.5	0.21139905842103654	0.30498437323262567	0.23160492660999768	0.04994888416587887	0.7357913625548517	0.4632098532199953	0.5	1.0	0.6666666666666666	2.0	0.0	2.0	2.0	0.5	0.21139905842103654	0.30498437323262567	0.23160492660999768
phylum	strmgCAMI2_short_read_sample_47	0.04994888416587887	0.7357913625548517	0.5798743652762092	0.5	1.0	0.6666666666666666	2.0	0.0	2.0	2.0	0.5	0.6003197224601794	0.8660782865411397	0.28993718263810464	0.04994888416587887	0.7357913625548517	0.5798743652762092	0.5	1.0	0.6666666666666666	2.0	0.0	2.0	2.0	0.5	0.6003197224601794	0.8660782865411397	0.28993718263810464
phylum	strmgCAMI2_short_read_sample_48	0.04994888416587887	0.7357913625548517	0.35882051090428535	0.5	1.0	0.6666666666666666	2.0	0.0	2.0	2.0	0.5	0.6856845936306086	0.9892337628448432	0.1796424414052867	0.04994888416587887	0.7357913625548517	0.3614054897247438	0.5	0.6666666666666666	0.5714285714285715	2.0	1.0	2.0	3.0	0.4	0.7010859955798154	0.6381559744154774	0.1807027448623719
phylum	strmgCAMI2_short_read_sample_49	0.04994888416587887	0.7357913625548517	0.6349947256235714	0.5	1.0	0.6666666666666666	2.0	0.0	2.0	2.0	0.5	0.6035951698193717	0.8708037582029392	0.3174973628117857	0.04994888416587887	0.7357913625548517	0.6349947256235714	0.5	1.0	0.6666666666666666	2.0	0.0	2.0	2.0	0.5	0.6035951698193717	0.8708037582029392	0.3174973628117857
phylum	strmgCAMI2_short_read_sample_5	0.04994888416587887	0.7357913625548517	0.5991071011422959	0.5	1.0	0.6666666666666666	2.0	0.0	2.0	2.0	0.5	0.6018653140887219	0.8683081039188775	0.29955355057114796	0.04994888416587887	0.7357913625548517	0.5991071011422959	0.5	1.0	0.6666666666666666	2.0	0.0	2.0	2.0	0.5	0.6018653140887219	0.8683081039188775	0.29955355057114796
phylum	strmgCAMI2_short_read_sample_50	0.04994888416587887	0.7357913625548517	0.6114267249185386	0.5	1.0	0.6666666666666666	2.0	0.0	2.0	2.0	0.5	0.540876771989962	0.7803202366819487	0.3057133624592693	0.04994888416587887	0.7357913625548517	0.6114267249185386	0.5	1.0	0.6666666666666666	2.0	0.0	2.0	2.0	0.5	0.540876771989962	0.7803202366819487	0.3057133624592693
phylum	strmgCAMI2_short_read_sample_32	0.04994888416587887	0.7357913625548517	0.33092000729868587	0.5	1.0	0.6666666666666666	2.0	0.0	2.0	2.0	0.5	0.6925850578236612	0.999189028315992	0.16546000364934293	0.04994888416587887	0.7357913625548517	0.33092000729868587	0.5	1.0	0.6666666666666666	2.0	0.0	2.0	2.0	0.5	0.6925850578236612	0.999189028315992	0.16546000364934293
phylum	strmgCAMI2_short_read_sample_42	0.04994888416587887	0.7357913625548517	0.1250197009367951	0.5	1.0	0.6666666666666666	2.0	0.0	2.0	2.0	0.5	0.6496289793681764	0.9372165069522269	0.06250985046839755	0.04994888416587887	0.7357913625548517	0.1250197009367951	0.5	1.0	0.6666666666666666	2.0	0.0	2.0	2.0	0.5	0.6496289793681764	0.9372165069522269	0.06250985046839755
phylum	strmgCAMI2_short_read_sample_31	0.04994888416587887	0.7357913625548517	0.35369746376889494	0.5	1.0	0.6666666666666666	2.0	0.0	2.0	2.0	0.5	0.6930094031335818	0.9998012291902391	0.17684873188444747	0.04994888416587887	0.7357913625548517	0.35369746376889494	0.5	1.0	0.6666666666666666	2.0	0.0	2.0	2.0	0.5	0.6930094031335818	0.9998012291902391	0.17684873188444747
phylum	strmgCAMI2_short_read_sample_1	0.04994888416587887	0.7357913625548517	0.5523603200896909	0.75	1.0	0.8571428571428571	3.0	0.0	1.0	3.0	0.75	0.7716912177427308	0.7024236172328655	0.27618016004484547	0.04994888416587887	0.7357913625548517	0.5523603200896909	0.75	1.0	0.8571428571428571	3.0	0.0	1.0	3.0	0.75	0.7716912177427308	0.7024236172328655	0.27618016004484547
phylum	strmgCAMI2_short_read_sample_3	0.04994888416587887	0.7357913625548517	0.6450407358923098	0.5	1.0	0.6666666666666666	2.0	0.0	2.0	2.0	0.5	0.5880830938332153	0.8484245631038188	0.3225203679461549	0.04994888416587887	0.7357913625548517	0.6450407358923098	0.5	1.0	0.6666666666666666	2.0	0.0	2.0	2.0	0.5	0.5880830938332153	0.8484245631038188	0.3225203679461549
phylum	strmgCAMI2_short_read_sample_52	0.04994888416587887	0.7357913625548517	0.4261218728873621	0.5	1.0	0.6666666666666666	2.0	0.0	2.0	2.0	0.5	0.6615280135177923	0.9543831845112462	0.21306093644368104	0.04994888416587887	0.7357913625548517	0.4261218728873621	0.5	1.0	0.6666666666666666	2.0	0.0	2.0	2.0	0.5	0.6615280135177923	0.9543831845112462	0.21306093644368104
phylum	strmgCAMI2_short_read_sample_10	0.04994888416587887	0.7357913625548517	0.47478028706077907	0.5	1.0	0.6666666666666666	2.0	0.0	2.0	2.0	0.5	0.6542462418375649	0.9438778086192963	0.23800403726722494	0.04994888416587887	0.7357913625548517	0.4717240710946725	0.75	0.75	0.75	3.0	1.0	1.0	4.0	0.6	0.6840256255198445	0.4934201888892254	0.23586203554733626
phylum	strmgCAMI2_short_read_sample_11	0.04994888416587887	0.7357913625548517	0.43852862344446714	0.5	1.0	0.6666666666666666	2.0	0.0	2.0	2.0	0.5	0.579978913982879	0.8367327030232663	0.21926431172223357	0.04994888416587887	0.7357913625548517	0.43852862344446714	0.5	1.0	0.6666666666666666	2.0	0.0	2.0	2.0	0.5	0.579978913982879	0.8367327030232663	0.21926431172223357
phylum	strmgCAMI2_short_read_sample_12	0.04994888416587887	0.7357913625548517	0.47890013635440026	0.5	1.0	0.6666666666666666	2.0	0.0	2.0	2.0	0.5	0.6644502023146428	0.9585990117970037	0.24001786245886472	0.04994888416587887	0.7357913625548517	0.4741688694741125	0.75	1.0	0.8571428571428571	3.0	0.0	1.0	3.0	0.75	0.6897793341882403	0.6278642076946787	0.23708443473705626
phylum	strmgCAMI2_short_read_sample_13	0.04994888416587887	0.7357913625548517	0.5805404957769391	0.5	1.0	0.6666666666666666	2.0	0.0	2.0	2.0	0.5	0.6049191996320152	0.8727139294476293	0.29027024788846956	0.04994888416587887	0.7357913625548517	0.5805404957769391	0.5	1.0	0.6666666666666666	2.0	0.0	2.0	2.0	0.5	0.6049191996320152	0.8727139294476293	0.29027024788846956
phylum	strmgCAMI2_short_read_sample_14	0.04994888416587887	0.7357913625548517	0.3520632498545024	0.5	1.0	0.6666666666666666	2.0	0.0	2.0	2.0	0.5	0.6892274136002439	0.9943449716457984	0.1760316249272512	0.04994888416587887	0.7357913625548517	0.3520632498545024	0.5	1.0	0.6666666666666666	2.0	0.0	2.0	2.0	0.5	0.6892274136002439	0.9943449716457984	0.1760316249272512
phylum	strmgCAMI2_short_read_sample_15	0.04994888416587887	0.7357913625548517	0.5515474996305143	0.5	1.0	0.6666666666666666	2.0	0.0	2.0	2.0	0.5	0.6601095184810254	0.9523367287561769	0.27577374981525715	0.04994888416587887	0.7357913625548517	0.5515474996305143	0.5	1.0	0.6666666666666666	2.0	0.0	2.0	2.0	0.5	0.6601095184810254	0.9523367287561769	0.27577374981525715
phylum	strmgCAMI2_short_read_sample_16	0.04994888416587887	0.7357913625548517	0.5344330228925813	0.5	1.0	0.6666666666666666	2.0	0.0	2.0	2.0	0.5	0.6346131495216862	0.915553243697863	0.2675436931243078	0.04994888416587887	0.7357913625548517	0.5368788415489391	0.5	0.6666666666666666	0.5714285714285715	2.0	1.0	2.0	3.0	0.4	0.6493207752218969	0.5910372402707179	0.26843942077446953
phylum	strmgCAMI2_short_read_sample_17	0.04994888416587887	0.7357913625548517	0.5976597775631614	0.5	1.0	0.6666666666666666	2.0	0.0	2.0	2.0	0.5	0.5537035896755009	0.7988254229472627	0.29882988878158073	0.04994888416587887	0.7357913625548517	0.5976597775631614	0.5	1.0	0.6666666666666666	2.0	0.0	2.0	2.0	0.5	0.5537035896755009	0.7988254229472627	0.29882988878158073
phylum	strmgCAMI2_short_read_sample_18	0.04994888416587887	0.7357913625548517	0.6494831858991819	0.5	1.0	0.6666666666666666	2.0	0.0	2.0	2.0	0.5	0.466903571783997	0.6735994675861167	0.324741592949591	0.04994888416587887	0.7357913625548517	0.6494831858991819	0.5	1.0	0.6666666666666666	2.0	0.0	2.0	2.0	0.5	0.466903571783997	0.6735994675861167	0.324741592949591
phylum	strmgCAMI2_short_read_sample_30	0.04994888416587887	0.7357913625548517	0.5302102125305038	0.5	1.0	0.6666666666666666	2.0	0.0	2.0	2.0	0.5	0.4998708666055554	0.7211612203367034	0.2651051062652519	0.04994888416587887	0.7357913625548517	0.5302102125305038	0.5	1.0	0.6666666666666666	2.0	0.0	2.0	2.0	0.5	0.4998708666055554	0.7211612203367034	0.2651051062652519
phylum	strmgCAMI2_short_read_sample_19	0.04994888416587887	0.7357913625548517	0.6349455373286588	0.5	1.0	0.6666666666666666	2.0	0.0	2.0	2.0	0.5	0.4752295777538112	0.6856113551091795	0.31747276866432933	0.04994888416587887	0.7357913625548517	0.6349455373286588	0.5	1.0	0.6666666666666666	2.0	0.0	2.0	2.0	0.5	0.4752295777538112	0.6856113551091795	0.31747276866432933
phylum	strmgCAMI2_short_read_sample_20	0.04994888416587887	0.7357913625548517	0.4544651872932062	0.5	1.0	0.6666666666666666	2.0	0.0	2.0	2.0	0.5	0.6936517055363733	1.0007278756814975	0.22765580642285158	0.04994888416587887	0.7357913625548517	0.45818319284639986	0.5	0.6666666666666666	0.5714285714285715	2.0	1.0	2.0	3.0	0.4	0.714452340041744	0.6503225454613312	0.22909159642319996
phylum	strmgCAMI2_short_read_sample_21	0.04994888416587887	0.7357913625548517	0.6297441977534234	0.5	1.0	0.6666666666666666	2.0	0.0	2.0	2.0	0.5	0.36516978124586535	0.5268286324859176	0.3148720988767117	0.04994888416587887	0.7357913625548517	0.6297441977534234	0.5	1.0	0.6666666666666666	2.0	0.0	2.0	2.0	0.5	0.36516978124586535	0.5268286324859176	0.3148720988767117
phylum	strmgCAMI2_short_read_sample_22	0.04994888416587887	0.7357913625548517	0.6393448738068068	0.5	1.0	0.6666666666666666	2.0	0.0	2.0	2.0	0.5	0.46074988106703196	0.6647215685055867	0.3196724369034034	0.04994888416587887	0.7357913625548517	0.6393448738068068	0.5	1.0	0.6666666666666666	2.0	0.0	2.0	2.0	0.5	0.46074988106703196	0.6647215685055867	0.3196724369034034
phylum	strmgCAMI2_short_read_sample_23	0.04994888416587887	0.7357913625548517	0.1508189860799742	0.5	1.0	0.6666666666666666	2.0	0.0	2.0	2.0	0.5	0.6663412906534312	0.9613272755652565	0.0754094930399871	0.04994888416587887	0.7357913625548517	0.1508189860799742	0.5	1.0	0.6666666666666666	2.0	0.0	2.0	2.0	0.5	0.6663412906534312	0.9613272755652565	0.0754094930399871
phylum	strmgCAMI2_short_read_sample_24	0.04994888416587887	0.7357913625548517	0.5955390662497182	0.5	1.0	0.6666666666666666	2.0	0.0	2.0	2.0	0.5	0.4474266071547254	0.6455001473038967	0.2977695331248591	0.04994888416587887	0.7357913625548517	0.5955390662497182	0.5	1.0	0.6666666666666666	2.0	0.0	2.0	2.0	0.5	0.4474266071547254	0.6455001473038967	0.2977695331248591
phylum	strmgCAMI2_short_read_sample_25	0.04994888416587887	0.7357913625548517	0.5244241114211989	0.5	1.0	0.6666666666666666	2.0	0.0	2.0	2.0	0.5	0.6742208924170776	0.9726951379538492	0.2628813973574993	0.04994888416587887	0.7357913625548517	0.5223638935460501	0.75	0.75	0.75	3.0	1.0	1.0	4.0	0.6	0.7042093757468216	0.5079796870687261	0.26118194677302503
phylum	strmgCAMI2_short_read_sample_26	0.04994888416587887	0.7357913625548517	0.44776388898987873	0.5	1.0	0.6666666666666666	2.0	0.0	2.0	2.0	0.5	0.6932643130807581	1.0001689865069034	0.22406072603484978	0.04994888416587887	0.7357913625548517	0.4493597201118628	0.5	0.6666666666666666	0.5714285714285715	2.0	1.0	2.0	3.0	0.4	0.703542040961197	0.6403915632639866	0.2246798600559314
phylum	strmgCAMI2_short_read_sample_27	0.04994888416587887	0.7357913625548517	0.5989044429082763	0.5	1.0	0.6666666666666666	2.0	0.0	2.0	2.0	0.5	0.617080129937453	0.8902584432918806	0.29967938712188075	0.04994888416587887	0.7357913625548517	0.6004205009189678	0.5	0.6666666666666666	0.5714285714285715	2.0	1.0	2.0	3.0	0.4	0.6269218353800081	0.5706488465917761	0.3002102504594839
phylum	strmgCAMI2_short_read_sample_28	0.04994888416587887	0.7357913625548517	0.503372387719982	0.5	1.0	0.6666666666666666	2.0	0.0	2.0	2.0	0.5	0.37154140880019976	0.5360209479609472	0.251686193859991	0.04994888416587887	0.7357913625548517	0.503372387719982	0.5	1.0	0.6666666666666666	2.0	0.0	2.0	2.0	0.5	0.37154140880019976	0.5360209479609472	0.251686193859991
phylum	strmgCAMI2_short_read_sample_29	0.04994888416587887	0.7357913625548517	0.5809958389762115	0.5	1.0	0.6666666666666666	2.0	0.0	2.0	2.0	0.5	0.5597476269116692	0.8075451254948309	0.29049791948810577	0.04994888416587887	0.7357913625548517	0.5809958389762115	0.5	1.0	0.6666666666666666	2.0	0.0	2.0	2.0	0.5	0.5597476269116692	0.8075451254948309	0.29049791948810577
phylum	strmgCAMI2_short_read_sample_2	0.04994888416587887	0.7357913625548517	0.33029699986809663	0.5	1.0	0.6666666666666666	2.0	0.0	2.0	2.0	0.5	0.6902135172718102	0.9957676185225696	0.16514849993404832	0.04994888416587887	0.7357913625548517	0.33029699986809663	0.5	1.0	0.6666666666666666	2.0	0.0	2.0	2.0	0.5	0.6902135172718102	0.9957676185225696	0.16514849993404832
phylum	strmgCAMI2_short_read_sample_53	0.04994888416587887	0.7357913625548517	0.4872857180783934	0.5	1.0	0.6666666666666666	2.0	0.0	2.0	2.0	0.5	0.6942619834491226	1.0016083205997848	0.24411594320918503	0.04994888416587887	0.7357913625548517	0.49116161543904174	0.5	0.6666666666666666	0.5714285714285715	2.0	1.0	2.0	3.0	0.4	0.7157847564790452	0.6515353631687651	0.24558080771952093
phylum	strmgCAMI2_short_read_sample_75	0.04994888416587887	0.7357913625548517	0.6207493357067267	0.5	1.0	0.6666666666666666	2.0	0.0	2.0	2.0	0.5	0.5879062080220274	0.8481693708212144	0.3103746678533634	0.04994888416587887	0.7357913625548517	0.6207493357067267	0.5	1.0	0.6666666666666666	2.0	0.0	2.0	2.0	0.5	0.5879062080220274	0.8481693708212144	0.3103746678533634
phylum	strmgCAMI2_short_read_sample_55	0.04994888416587887	0.7357913625548517	0.4369992458789745	0.5	1.0	0.6666666666666666	2.0	0.0	2.0	2.0	0.5	0.6923639031466466	0.9988699695601937	0.21877511534538618	0.04994888416587887	0.7357913625548517	0.4395177444336574	0.5	0.6666666666666666	0.5714285714285715	2.0	1.0	2.0	3.0	0.4	0.7074348311231656	0.6439349335704375	0.21975887221682866
phylum	strmgCAMI2_short_read_sample_80	0.04994888416587887	0.7357913625548517	0.366551972995518	0.5	1.0	0.6666666666666666	2.0	0.0	2.0	2.0	0.5	0.6499186495482562	0.9376344126845213	0.183275986497759	0.04994888416587887	0.7357913625548517	0.366551972995518	0.5	1.0	0.6666666666666666	2.0	0.0	2.0	2.0	0.5	0.6499186495482562	0.9376344126845213	0.183275986497759
phylum	strmgCAMI2_short_read_sample_81	0.04994888416587887	0.7357913625548517	0.4485242510960258	0.75	1.0	0.8571428571428571	3.0	0.0	1.0	3.0	0.75	1.060850953605952	0.9656281515766246	0.2242621255480129	0.04994888416587887	0.7357913625548517	0.4485242510960258	0.75	1.0	0.8571428571428571	3.0	0.0	1.0	3.0	0.75	1.060850953605952	0.9656281515766246	0.2242621255480129
phylum	strmgCAMI2_short_read_sample_82	0.04994888416587887	0.7357913625548517	0.5338601569275799	0.5	1.0	0.6666666666666666	2.0	0.0	2.0	2.0	0.5	0.684857286845447	0.9880402114485968	0.26737318857901415	0.04994888416587887	0.7357913625548517	0.5371747010490691	0.5	0.6666666666666666	0.5714285714285715	2.0	1.0	2.0	3.0	0.4	0.703781461673964	0.6406094933884142	0.26858735052453453
phylum	strmgCAMI2_short_read_sample_83	0.04994888416587887	0.7357913625548517	0.5729271487062575	0.5	1.0	0.6666666666666666	2.0	0.0	2.0	2.0	0.5	0.6187982265784253	0.8927371327955794	0.28646357435312875	0.04994888416587887	0.7357913625548517	0.5729271487062575	0.5	1.0	0.6666666666666666	2.0	0.0	2.0	2.0	0.5	0.6187982265784253	0.8927371327955794	0.28646357435312875
